NO,timestamp,location,price,last4ccnum,date,hour,weekday,dayofmonth,timeperiod,concat
365,2014-01-08T20:08:00Z,Guy's Gyros,33.02,5368,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Guy's Gyros 33.02
366,2014-01-08T20:08:00Z,Katerina's Cafe,31.59,1310,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Katerina's Cafe 31.59
367,2014-01-08T20:12:00Z,Ouzeri Elian,62.2,1286,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Ouzeri Elian 62.2
368,2014-01-08T20:15:00Z,Guy's Gyros,99.08,3484,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Guy's Gyros 99.08
369,2014-01-08T20:17:00Z,Frydos Autosupply n' More,182.56,3853,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Frydos Autosupply n' More 182.56
370,2014-01-08T20:17:00Z,Guy's Gyros,18.24,9683,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Guy's Gyros 18.24
371,2014-01-08T20:27:00Z,Katerina's Cafe,33.31,2142,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Katerina's Cafe 33.31
372,2014-01-08T20:28:00Z,Hippokampos,96.75,7117,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Hippokampos 96.75
373,2014-01-08T20:28:00Z,Frydos Autosupply n' More,268.89,6691,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Frydos Autosupply n' More 268.89
374,2014-01-08T20:31:00Z,Katerina's Cafe,36.6,7889,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Katerina's Cafe 36.6
375,2014-01-08T20:35:00Z,Katerina's Cafe,16.93,8202,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Katerina's Cafe 16.93
376,2014-01-08T20:42:00Z,Katerina's Cafe,92.83,5921,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Katerina's Cafe 92.83
377,2014-01-08T20:45:00Z,Albert's Fine Clothing,136.01,9635,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Albert's Fine Clothing 136.01
378,2014-01-08T20:49:00Z,Hippokampos,15.64,8332,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Hippokampos 15.64
379,2014-01-08T20:53:00Z,Hippokampos,26.31,7688,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Hippokampos 26.31
380,2014-01-08T20:57:00Z,Guy's Gyros,10.28,6901,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Guy's Gyros 10.28
381,2014-01-08T20:58:00Z,Guy's Gyros,22.91,7819,2014-01-08,20,Wed,8,Evening,2014-01-08 Wed 8 Guy's Gyros 22.91
382,2014-01-08T21:00:00Z,General Grocer,265.84,7108,2014-01-08,21,Wed,8,Night,2014-01-08 Wed 8 General Grocer 265.84
383,2014-01-08T21:02:00Z,Katerina's Cafe,28.86,4948,2014-01-08,21,Wed,8,Night,2014-01-08 Wed 8 Katerina's Cafe 28.86
384,2014-01-08T21:09:00Z,Katerina's Cafe,27.87,1874,2014-01-08,21,Wed,8,Night,2014-01-08 Wed 8 Katerina's Cafe 27.87
385,2014-01-08T21:16:00Z,Ouzeri Elian,30.81,9551,2014-01-08,21,Wed,8,Night,2014-01-08 Wed 8 Ouzeri Elian 30.81
386,2014-01-08T21:17:00Z,Ouzeri Elian,29.85,6899,2014-01-08,21,Wed,8,Night,2014-01-08 Wed 8 Ouzeri Elian 29.85
387,2014-01-08T21:32:00Z,Hippokampos,78.99,2463,2014-01-08,21,Wed,8,Night,2014-01-08 Wed 8 Hippokampos 78.99
388,2014-01-09T07:35:00Z,Coffee Cameleon,12.47,7253,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Coffee Cameleon 12.47
389,2014-01-09T07:36:00Z,Brew've Been Served,70.71,9683,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Brew've Been Served 70.71
390,2014-01-09T07:37:00Z,Hallowed Grounds,17.56,1310,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Hallowed Grounds 17.56
391,2014-01-09T07:37:00Z,Coffee Cameleon,19.99,5921,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Coffee Cameleon 19.99
392,2014-01-09T07:42:00Z,Hallowed Grounds,56.77,7108,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Hallowed Grounds 56.77
393,2014-01-09T07:43:00Z,Brew've Been Served,5.43,5368,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Brew've Been Served 5.43
394,2014-01-09T07:46:00Z,Hallowed Grounds,75.24,8129,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Hallowed Grounds 75.24
395,2014-01-09T07:46:00Z,Brew've Been Served,4.4,4948,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Brew've Been Served 4.4
396,2014-01-09T07:48:00Z,Brew've Been Served,5.3,7384,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Brew've Been Served 5.3
397,2014-01-09T07:48:00Z,Brew've Been Served,34.85,7354,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Brew've Been Served 34.85
398,2014-01-09T07:48:00Z,Brew've Been Served,5.13,4795,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Brew've Been Served 5.13
399,2014-01-09T07:50:00Z,Hallowed Grounds,34.45,9551,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Hallowed Grounds 34.45
400,2014-01-09T07:51:00Z,Hallowed Grounds,19.22,7889,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Hallowed Grounds 19.22
401,2014-01-09T07:56:00Z,Brew've Been Served,98.25,8202,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Brew've Been Served 98.25
402,2014-01-09T07:57:00Z,Hallowed Grounds,18.48,9617,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Hallowed Grounds 18.48
403,2014-01-09T07:57:00Z,Brew've Been Served,5.26,8411,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Brew've Been Served 5.26
404,2014-01-09T07:57:00Z,Hallowed Grounds,50.25,9405,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Hallowed Grounds 50.25
405,2014-01-09T07:58:00Z,Brew've Been Served,19.47,6901,2014-01-09,7,Thu,9,Early morning,2014-01-09 Thu 9 Brew've Been Served 19.47
406,2014-01-09T08:00:00Z,Brew've Been Served,6.61,7819,2014-01-09,8,Thu,9,Early morning,2014-01-09 Thu 9 Brew've Been Served 6.61
407,2014-01-09T08:00:00Z,Brew've Been Served,6.21,4434,2014-01-09,8,Thu,9,Early morning,2014-01-09 Thu 9 Brew've Been Served 6.21
408,2014-01-09T08:01:00Z,Brew've Been Served,92.12,3484,2014-01-09,8,Thu,9,Early morning,2014-01-09 Thu 9 Brew've Been Served 92.12
409,2014-01-09T08:03:00Z,Coffee Cameleon,16.13,2142,2014-01-09,8,Thu,9,Early morning,2014-01-09 Thu 9 Coffee Cameleon 16.13
410,2014-01-09T08:07:00Z,Hallowed Grounds,65.68,3492,2014-01-09,8,Thu,9,Early morning,2014-01-09 Thu 9 Hallowed Grounds 65.68
411,2014-01-09T08:14:00Z,Brew've Been Served,17.64,1286,2014-01-09,8,Thu,9,Early morning,2014-01-09 Thu 9 Brew've Been Served 17.64
412,2014-01-09T08:15:00Z,Brew've Been Served,5.57,5407,2014-01-09,8,Thu,9,Early morning,2014-01-09 Thu 9 Brew've Been Served 5.57
413,2014-01-09T08:15:00Z,Hallowed Grounds,15.33,2681,2014-01-09,8,Thu,9,Early morning,2014-01-09 Thu 9 Hallowed Grounds 15.33
414,2014-01-09T09:26:00Z,Abila Airport,2358.22,3506,2014-01-09,9,Thu,9,Late morning,2014-01-09 Thu 9 Abila Airport 2358.22
415,2014-01-09T09:54:00Z,Carlyle Chemical Inc.,529.47,7792,2014-01-09,9,Thu,9,Late morning,2014-01-09 Thu 9 Carlyle Chemical Inc. 529.47
416,2014-01-09T10:16:00Z,Nationwide Refinery,674.28,9735,2014-01-09,10,Thu,9,Late morning,2014-01-09 Thu 9 Nationwide Refinery 674.28
417,2014-01-09T10:38:00Z,Stewart and Sons Fabrication,1015.65,3506,2014-01-09,10,Thu,9,Late morning,2014-01-09 Thu 9 Stewart and Sons Fabrication 1015.65
418,2014-01-09T11:21:00Z,Carlyle Chemical Inc.,732.82,4530,2014-01-09,11,Thu,9,Late morning,2014-01-09 Thu 9 Carlyle Chemical Inc. 732.82
419,2014-01-09T11:34:00Z,Nationwide Refinery,289.3,7792,2014-01-09,11,Thu,9,Late morning,2014-01-09 Thu 9 Nationwide Refinery 289.3
420,2014-01-09T11:37:00Z,Stewart and Sons Fabrication,3544,9735,2014-01-09,11,Thu,9,Late morning,2014-01-09 Thu 9 Stewart and Sons Fabrication 3544
421,2014-01-09T12:00:00Z,Coffee Shack,5.01,7117,2014-01-09,12,Thu,9,Early afternoon,2014-01-09 Thu 9 Coffee Shack 5.01
422,2014-01-09T12:00:00Z,Bean There Done That,13,1415,2014-01-09,12,Thu,9,Early afternoon,2014-01-09 Thu 9 Bean There Done That 13
423,2014-01-09T12:00:00Z,Brewed Awakenings,11.76,7688,2014-01-09,12,Thu,9,Early afternoon,2014-01-09 Thu 9 Brewed Awakenings 11.76
424,2014-01-09T12:00:00Z,Jack's Magical Beans,10.11,6899,2014-01-09,12,Thu,9,Early afternoon,2014-01-09 Thu 9 Jack's Magical Beans 10.11
425,2014-01-09T12:00:00Z,Jack's Magical Beans,6,3853,2014-01-09,12,Thu,9,Early afternoon,2014-01-09 Thu 9 Jack's Magical Beans 6
426,2014-01-09T12:00:00Z,Brewed Awakenings,13.16,2540,2014-01-09,12,Thu,9,Early afternoon,2014-01-09 Thu 9 Brewed Awakenings 13.16
427,2014-01-09T12:00:00Z,Bean There Done That,4.06,1877,2014-01-09,12,Thu,9,Early afternoon,2014-01-09 Thu 9 Bean There Done That 4.06
428,2014-01-09T12:00:00Z,Brewed Awakenings,17.66,8332,2014-01-09,12,Thu,9,Early afternoon,2014-01-09 Thu 9 Brewed Awakenings 17.66
429,2014-01-09T12:00:00Z,Bean There Done That,15.53,1321,2014-01-09,12,Thu,9,Early afternoon,2014-01-09 Thu 9 Bean There Done That 15.53
430,2014-01-09T12:00:00Z,Jack's Magical Beans,12.13,9241,2014-01-09,12,Thu,9,Early afternoon,2014-01-09 Thu 9 Jack's Magical Beans 12.13
431,2014-01-09T12:00:00Z,Jack's Magical Beans,15.55,8156,2014-01-09,12,Thu,9,Early afternoon,2014-01-09 Thu 9 Jack's Magical Beans 15.55
432,2014-01-09T12:00:00Z,Jack's Magical Beans,37.43,2463,2014-01-09,12,Thu,9,Early afternoon,2014-01-09 Thu 9 Jack's Magical Beans 37.43
433,2014-01-09T12:13:00Z,Abila Airport,202.93,8642,2014-01-09,12,Thu,9,Early afternoon,2014-01-09 Thu 9 Abila Airport 202.93
434,2014-01-09T12:49:00Z,Nationwide Refinery,1440.39,3506,2014-01-09,12,Thu,9,Early afternoon,2014-01-09 Thu 9 Nationwide Refinery 1440.39
435,2014-01-09T12:59:00Z,Ouzeri Elian,31.03,8332,2014-01-09,12,Thu,9,Early afternoon,2014-01-09 Thu 9 Ouzeri Elian 31.03
436,2014-01-09T13:03:00Z,Katerina's Cafe,17.02,7253,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Katerina's Cafe 17.02
437,2014-01-09T13:12:00Z,Gelatogalore,19.2,5407,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Gelatogalore 19.2
438,2014-01-09T13:18:00Z,Abila Airport,4792.5,2276,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Abila Airport 4792.5
439,2014-01-09T13:21:00Z,Ouzeri Elian,26.09,7688,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Ouzeri Elian 26.09
440,2014-01-09T13:21:00Z,Gelatogalore,23.45,4795,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Gelatogalore 23.45
441,2014-01-09T13:21:00Z,Guy's Gyros,105.4,7354,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Guy's Gyros 105.4
442,2014-01-09T13:23:00Z,Gelatogalore,8.6,6899,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Gelatogalore 8.6
443,2014-01-09T13:23:00Z,Gelatogalore,56.74,2540,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Gelatogalore 56.74
444,2014-01-09T13:23:00Z,Ouzeri Elian,22.4,6816,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Ouzeri Elian 22.4
445,2014-01-09T13:23:00Z,Katerina's Cafe,16.98,7792,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Katerina's Cafe 16.98
446,2014-01-09T13:24:00Z,Abila Zacharo,8.16,3484,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Abila Zacharo 8.16
447,2014-01-09T13:27:00Z,Kalami Kafenion,110.76,6895,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Kalami Kafenion 110.76
448,2014-01-09T13:27:00Z,Katerina's Cafe,25.85,8156,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Katerina's Cafe 25.85
449,2014-01-09T13:28:00Z,Guy's Gyros,13.59,7889,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Guy's Gyros 13.59
450,2014-01-09T13:29:00Z,Hippokampos,27.47,2418,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Hippokampos 27.47
451,2014-01-09T13:32:00Z,Abila Zacharo,8.6,2463,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Abila Zacharo 8.6
452,2014-01-09T13:35:00Z,Katerina's Cafe,10.42,3853,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Katerina's Cafe 10.42
453,2014-01-09T13:35:00Z,Gelatogalore,23.23,8411,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Gelatogalore 23.23
454,2014-01-09T13:36:00Z,Hippokampos,27.93,9683,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Hippokampos 27.93
455,2014-01-09T13:37:00Z,Hippokampos,9.12,1321,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Hippokampos 9.12
456,2014-01-09T13:38:00Z,Kalami Kafenion,18.14,7384,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Kalami Kafenion 18.14
457,2014-01-09T13:40:00Z,Abila Zacharo,20.73,1874,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Abila Zacharo 20.73
458,2014-01-09T13:40:00Z,Gelatogalore,11.94,9405,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Gelatogalore 11.94
459,2014-01-09T13:41:00Z,Abila Zacharo,89.41,9551,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Abila Zacharo 89.41
460,2014-01-09T13:41:00Z,Hippokampos,8.43,9635,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Hippokampos 8.43
461,2014-01-09T13:41:00Z,Hippokampos,39.22,5368,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Hippokampos 39.22
462,2014-01-09T13:43:00Z,Guy's Gyros,74.91,1415,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Guy's Gyros 74.91
463,2014-01-09T13:44:00Z,Guy's Gyros,15,9617,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Guy's Gyros 15
464,2014-01-09T13:45:00Z,Gelatogalore,24.68,2681,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Gelatogalore 24.68
465,2014-01-09T13:47:00Z,Abila Zacharo,48.39,1286,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Abila Zacharo 48.39
466,2014-01-09T13:51:00Z,Hippokampos,13.84,1310,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Hippokampos 13.84
467,2014-01-09T13:53:00Z,Hippokampos,16.65,2142,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Hippokampos 16.65
468,2014-01-09T13:56:00Z,Kalami Kafenion,19.84,4948,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Kalami Kafenion 19.84
469,2014-01-09T13:56:00Z,Hippokampos,65.7,4434,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Hippokampos 65.7
470,2014-01-09T13:56:00Z,Guy's Gyros,8.87,6901,2014-01-09,13,Thu,9,Early afternoon,2014-01-09 Thu 9 Guy's Gyros 8.87
471,2014-01-09T14:03:00Z,Kalami Kafenion,35.99,6691,2014-01-09,14,Thu,9,Early afternoon,2014-01-09 Thu 9 Kalami Kafenion 35.99
472,2014-01-09T14:04:00Z,Kalami Kafenion,10.94,8129,2014-01-09,14,Thu,9,Early afternoon,2014-01-09 Thu 9 Kalami Kafenion 10.94
473,2014-01-09T14:04:00Z,Ouzeri Elian,32.89,7108,2014-01-09,14,Thu,9,Early afternoon,2014-01-09 Thu 9 Ouzeri Elian 32.89
474,2014-01-09T14:06:00Z,Katerina's Cafe,8.01,1877,2014-01-09,14,Thu,9,Early afternoon,2014-01-09 Thu 9 Katerina's Cafe 8.01
475,2014-01-09T14:09:00Z,Guy's Gyros,27.69,8202,2014-01-09,14,Thu,9,Early afternoon,2014-01-09 Thu 9 Guy's Gyros 27.69
476,2014-01-09T14:12:00Z,Abila Scrapyard,1158.36,2276,2014-01-09,14,Thu,9,Early afternoon,2014-01-09 Thu 9 Abila Scrapyard 1158.36
477,2014-01-09T14:13:00Z,Guy's Gyros,17.44,5921,2014-01-09,14,Thu,9,Early afternoon,2014-01-09 Thu 9 Guy's Gyros 17.44
478,2014-01-09T14:15:00Z,Abila Zacharo,14.37,7819,2014-01-09,14,Thu,9,Early afternoon,2014-01-09 Thu 9 Abila Zacharo 14.37
479,2014-01-09T14:18:00Z,Gelatogalore,36.75,7117,2014-01-09,14,Thu,9,Early afternoon,2014-01-09 Thu 9 Gelatogalore 36.75
480,2014-01-09T14:26:00Z,Carlyle Chemical Inc.,382.43,7792,2014-01-09,14,Thu,9,Early afternoon,2014-01-09 Thu 9 Carlyle Chemical Inc. 382.43
481,2014-01-09T14:28:00Z,Kronos Pipe and Irrigation,423.14,4530,2014-01-09,14,Thu,9,Early afternoon,2014-01-09 Thu 9 Kronos Pipe and Irrigation 423.14
482,2014-01-09T15:00:00Z,Stewart and Sons Fabrication,918.6,2276,2014-01-09,15,Thu,9,Late afternoon,2014-01-09 Thu 9 Stewart and Sons Fabrication 918.6
483,2014-01-09T15:16:00Z,Maximum Iron and Steel,1527.14,4530,2014-01-09,15,Thu,9,Late afternoon,2014-01-09 Thu 9 Maximum Iron and Steel 1527.14
484,2014-01-09T15:50:00Z,Abila Airport,4538.52,8642,2014-01-09,15,Thu,9,Late afternoon,2014-01-09 Thu 9 Abila Airport 4538.52
485,2014-01-09T16:22:00Z,Carlyle Chemical Inc.,2176.2,7792,2014-01-09,16,Thu,9,Late afternoon,2014-01-09 Thu 9 Carlyle Chemical Inc. 2176.2
486,2014-01-09T16:27:00Z,Nationwide Refinery,1322.5,2276,2014-01-09,16,Thu,9,Late afternoon,2014-01-09 Thu 9 Nationwide Refinery 1322.5
487,2014-01-09T19:25:00Z,Katerina's Cafe,35.92,8129,2014-01-09,19,Thu,9,Evening,2014-01-09 Thu 9 Katerina's Cafe 35.92
488,2014-01-09T19:30:00Z,Katerina's Cafe,26.6,5921,2014-01-09,19,Thu,9,Evening,2014-01-09 Thu 9 Katerina's Cafe 26.6
489,2014-01-09T19:32:00Z,Frydos Autosupply n' More,138.02,3484,2014-01-09,19,Thu,9,Evening,2014-01-09 Thu 9 Frydos Autosupply n' More 138.02
490,2014-01-09T19:41:00Z,Guy's Gyros,31.81,7354,2014-01-09,19,Thu,9,Evening,2014-01-09 Thu 9 Guy's Gyros 31.81
491,2014-01-09T19:42:00Z,Ouzeri Elian,27.08,6899,2014-01-09,19,Thu,9,Evening,2014-01-09 Thu 9 Ouzeri Elian 27.08
492,2014-01-09T19:43:00Z,Ouzeri Elian,31.07,9241,2014-01-09,19,Thu,9,Evening,2014-01-09 Thu 9 Ouzeri Elian 31.07
493,2014-01-09T19:52:00Z,Guy's Gyros,29.96,6816,2014-01-09,19,Thu,9,Evening,2014-01-09 Thu 9 Guy's Gyros 29.96
494,2014-01-09T20:05:00Z,Hippokampos,15.02,2540,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Hippokampos 15.02
495,2014-01-09T20:06:00Z,Katerina's Cafe,26.6,4948,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Katerina's Cafe 26.6
496,2014-01-09T20:08:00Z,Katerina's Cafe,19.02,3492,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Katerina's Cafe 19.02
497,2014-01-09T20:09:00Z,Katerina's Cafe,90.97,6691,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Katerina's Cafe 90.97
498,2014-01-09T20:15:00Z,Hippokampos,70.68,1877,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Hippokampos 70.68
499,2014-01-09T20:19:00Z,General Grocer,285.34,4795,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 General Grocer 285.34
500,2014-01-09T20:20:00Z,Katerina's Cafe,91.14,9405,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Katerina's Cafe 91.14
501,2014-01-09T20:20:00Z,Frydos Autosupply n' More,31.24,6901,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Frydos Autosupply n' More 31.24
502,2014-01-09T20:21:00Z,Albert's Fine Clothing,224.52,7117,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Albert's Fine Clothing 224.52
503,2014-01-09T20:21:00Z,Frydos Autosupply n' More,120.65,1321,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Frydos Autosupply n' More 120.65
504,2014-01-09T20:22:00Z,Katerina's Cafe,29.82,8202,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Katerina's Cafe 29.82
505,2014-01-09T20:23:00Z,Guy's Gyros,8.23,7889,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Guy's Gyros 8.23
506,2014-01-09T20:24:00Z,Guy's Gyros,18.26,1286,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Guy's Gyros 18.26
507,2014-01-09T20:27:00Z,Katerina's Cafe,53.78,5407,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Katerina's Cafe 53.78
508,2014-01-09T20:29:00Z,Guy's Gyros,23.34,7253,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Guy's Gyros 23.34
509,2014-01-09T20:38:00Z,Katerina's Cafe,30.69,2418,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Katerina's Cafe 30.69
510,2014-01-09T20:38:00Z,Guy's Gyros,8.23,5368,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Guy's Gyros 8.23
511,2014-01-09T20:39:00Z,Guy's Gyros,35.05,7384,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Guy's Gyros 35.05
512,2014-01-09T20:41:00Z,Hippokampos,9.13,2463,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Hippokampos 9.13
513,2014-01-09T20:45:00Z,Frydos Autosupply n' More,276.75,3853,2014-01-09,20,Thu,9,Evening,2014-01-09 Thu 9 Frydos Autosupply n' More 276.75
514,2014-01-09T21:01:00Z,Hippokampos,24.96,6895,2014-01-09,21,Thu,9,Night,2014-01-09 Thu 9 Hippokampos 24.96
515,2014-01-09T21:09:00Z,Guy's Gyros,31.31,4434,2014-01-09,21,Thu,9,Night,2014-01-09 Thu 9 Guy's Gyros 31.31
516,2014-01-09T21:12:00Z,Hippokampos,23.66,8156,2014-01-09,21,Thu,9,Night,2014-01-09 Thu 9 Hippokampos 23.66
517,2014-01-09T21:13:00Z,Shoppers' Delight,258.43,2681,2014-01-09,21,Thu,9,Night,2014-01-09 Thu 9 Shoppers' Delight 258.43
518,2014-01-09T21:18:00Z,Katerina's Cafe,8.57,1310,2014-01-09,21,Thu,9,Night,2014-01-09 Thu 9 Katerina's Cafe 8.57
519,2014-01-09T21:27:00Z,Albert's Fine Clothing,229.98,8332,2014-01-09,21,Thu,9,Night,2014-01-09 Thu 9 Albert's Fine Clothing 229.98
520,2014-01-09T21:38:00Z,Hippokampos,10.12,9635,2014-01-09,21,Thu,9,Night,2014-01-09 Thu 9 Hippokampos 10.12
521,2014-01-10T07:34:00Z,Hallowed Grounds,16.75,8129,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Hallowed Grounds 16.75
522,2014-01-10T07:35:00Z,Brew've Been Served,15.85,6816,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Brew've Been Served 15.85
523,2014-01-10T07:40:00Z,Coffee Cameleon,8.51,7253,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Coffee Cameleon 8.51
524,2014-01-10T07:41:00Z,Hallowed Grounds,12.03,1874,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Hallowed Grounds 12.03
525,2014-01-10T07:41:00Z,Hallowed Grounds,8.34,9617,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Hallowed Grounds 8.34
526,2014-01-10T07:41:00Z,Hallowed Grounds,11.49,1310,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Hallowed Grounds 11.49
527,2014-01-10T07:45:00Z,Brew've Been Served,5.01,3484,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Brew've Been Served 5.01
528,2014-01-10T07:45:00Z,Hallowed Grounds,11.38,3492,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Hallowed Grounds 11.38
529,2014-01-10T07:46:00Z,Hallowed Grounds,17.63,2681,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Hallowed Grounds 17.63
530,2014-01-10T07:47:00Z,Brew've Been Served,44.88,4948,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Brew've Been Served 44.88
531,2014-01-10T07:47:00Z,Coffee Cameleon,11.54,5921,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Coffee Cameleon 11.54
532,2014-01-10T07:48:00Z,Brew've Been Served,13.32,9405,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Brew've Been Served 13.32
533,2014-01-10T07:49:00Z,Hallowed Grounds,10.34,7889,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Hallowed Grounds 10.34
534,2014-01-10T07:49:00Z,Brew've Been Served,89.93,9683,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Brew've Been Served 89.93
535,2014-01-10T07:50:00Z,Hallowed Grounds,10.76,7108,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Hallowed Grounds 10.76
536,2014-01-10T07:51:00Z,Brew've Been Served,12.77,5407,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Brew've Been Served 12.77
537,2014-01-10T07:54:00Z,Brew've Been Served,83.44,7384,2014-01-10,7,Fri,10,Early morning,2014-01-10 Fri 10 Brew've Been Served 83.44
