"","timestamp","id.x","lat","long","start_vec","stop_vec","Possible_Location"
"492339",2014-01-10 07:02:25,"101",36.04803,24.87957,1,0,"GASTech"
"493174",2014-01-06 14:04:23,"25",36.04803,24.87957,0,1,"GASTech"
"494009",2014-01-06 08:13:09,"14",36.04803,24.87957,0,1,"GASTech"
"494844",2014-01-08 17:07:01,"2",36.04803,24.87957,1,0,"GASTech"
"495679",2014-01-10 18:02:01,"4",36.04803,24.87957,1,0,"GASTech"
"496514",2014-01-06 13:36:17,"22",36.04803,24.87957,0,1,"GASTech"
"497349",2014-01-06 08:19:12,"15",36.04803,24.87957,0,1,"GASTech"
"498184",2014-01-07 08:11:31,"5",36.04803,24.87957,0,1,"GASTech"
"499019",2014-01-08 17:11:01,"11",36.04803,24.87957,1,0,"GASTech"
"499854",2014-01-08 17:17:01,"20",36.04803,24.87957,1,0,"GASTech"
"500689",2014-01-09 12:02:01,"5",36.04803,24.87957,1,0,"GASTech"
"501524",2014-01-15 08:38:14,"9",36.04803,24.87957,0,1,"GASTech"
"502359",2014-01-16 07:57:19,"7",36.04803,24.87957,0,1,"GASTech"
"503194",2014-01-09 14:05:27,"25",36.04803,24.87957,0,1,"GASTech"
"504029",2014-01-13 14:00:27,"17",36.04803,24.87957,0,1,"GASTech"
"504864",2014-01-07 08:19:11,"11",36.04803,24.87957,0,1,"GASTech"
"505699",2014-01-17 17:39:01,"30",36.04803,24.87957,1,0,"GASTech"
"506534",2014-01-07 17:39:01,"16",36.04803,24.87957,1,0,"GASTech"
"507369",2014-01-16 17:29:01,"8",36.04803,24.87957,1,0,"GASTech"
"508204",2014-01-07 08:26:19,"15",36.04803,24.87957,0,1,"GASTech"
"509039",2014-01-07 08:29:12,"30",36.04803,24.87957,0,1,"GASTech"
"509874",2014-01-06 13:52:42,"35",36.04803,24.87957,0,1,"GASTech"
"510709",2014-01-17 12:29:01,"35",36.04803,24.87957,1,0,"GASTech"
"511544",2014-01-08 08:01:12,"20",36.04803,24.87957,0,1,"GASTech"
"512379",2014-01-17 17:42:01,"25",36.04803,24.87957,1,0,"GASTech"
"513214",2014-01-09 12:14:01,"23",36.04803,24.87957,1,0,"GASTech"
"514049",2014-01-09 12:14:01,"33",36.04803,24.87957,1,0,"GASTech"
"514884",2014-01-08 17:28:01,"23",36.04803,24.87957,1,0,"GASTech"
"515719",2014-01-06 17:18:01,"9",36.04803,24.87957,1,0,"GASTech"
"516554",2014-01-10 12:17:01,"25",36.04803,24.87957,1,0,"GASTech"
"517389",2014-01-16 12:39:16,"106",36.04803,24.87957,1,0,"GASTech"
"518224",2014-01-09 13:01:51,"101",36.04803,24.87957,0,1,"GASTech"
"519059",2014-01-07 12:08:01,"18",36.04803,24.87957,1,0,"GASTech"
"519894",2014-01-08 08:05:11,"3",36.04803,24.87957,0,1,"GASTech"
"520729",2014-01-13 17:14:01,"23",36.04803,24.87957,1,0,"GASTech"
"521564",2014-01-07 17:55:01,"24",36.04803,24.87957,1,0,"GASTech"
"522399",2014-01-08 17:34:01,"5",36.04803,24.87957,1,0,"GASTech"
"523234",2014-01-15 13:47:16,"35",36.04803,24.87957,0,1,"GASTech"
"524069",2014-01-16 17:39:44,"29",36.04803,24.87957,1,0,"GASTech"
"524904",2014-01-09 15:47:27,"105",36.04803,24.87957,1,0,"GASTech"
"525739",2014-01-07 11:10:01,"24",36.04803,24.87957,1,0,"GASTech"
"526574",2014-01-13 13:26:23,"23",36.04803,24.87957,0,1,"GASTech"
"527409",2014-01-15 13:50:26,"14",36.04803,24.87957,0,1,"GASTech"
"528244",2014-01-13 12:18:01,"11",36.04803,24.87957,1,0,"GASTech"
"529079",2014-01-08 17:39:01,"8",36.04803,24.87957,1,0,"GASTech"
"529914",2014-01-08 17:39:01,"25",36.04803,24.87957,1,0,"GASTech"
"530749",2014-01-15 13:53:42,"16",36.04803,24.87957,0,1,"GASTech"
"531584",2014-01-15 13:54:26,"19",36.04803,24.87957,0,1,"GASTech"
"532419",2014-01-16 08:15:12,"15",36.04803,24.87957,0,1,"GASTech"
"533254",2014-01-08 08:16:12,"30",36.04803,24.87957,0,1,"GASTech"
"534089",2014-01-08 17:43:01,"14",36.04803,24.87957,1,0,"GASTech"
"534924",2014-01-09 12:30:01,"27",36.04803,24.87957,1,0,"GASTech"
"535759",2014-01-06 12:09:01,"13",36.04803,24.87957,1,0,"GASTech"
"536594",2014-01-09 07:59:31,"32",36.04803,24.87957,0,1,"GASTech"
"537429",2014-01-10 14:17:26,"30",36.04803,24.87957,0,1,"GASTech"
"538264",2014-01-08 08:26:11,"2",36.04803,24.87957,0,1,"GASTech"
"539099",2014-01-16 08:47:21,"107",36.04803,24.87957,1,0,"GASTech"
"539934",2014-01-14 12:20:01,"26",36.04803,24.87957,1,0,"GASTech"
"540769",2014-01-09 12:33:01,"30",36.04803,24.87957,1,0,"GASTech"
"541604",2014-01-08 08:48:17,"105",36.04803,24.87957,1,0,"GASTech"
"542439",2014-01-16 13:33:23,"23",36.04803,24.87957,0,1,"GASTech"
"543274",2014-01-07 12:04:01,"11",36.04803,24.87957,1,0,"GASTech"
"544109",2014-01-10 07:42:12,"20",36.04803,24.87957,0,1,"GASTech"
"544944",2014-01-15 14:12:17,"27",36.04803,24.87957,0,1,"GASTech"
"545779",2014-01-10 12:15:01,"23",36.04803,24.87957,1,0,"GASTech"
"546614",2014-01-13 17:35:01,"18",36.04803,24.87957,1,0,"GASTech"
"547449",2014-01-13 12:37:01,"27",36.04803,24.87957,1,0,"GASTech"
"548284",2014-01-10 17:14:01,"12",36.04803,24.87957,1,0,"GASTech"
"549119",2014-01-10 08:04:12,"16",36.04803,24.87957,0,1,"GASTech"
"549954",2014-01-07 12:31:01,"25",36.04803,24.87957,1,0,"GASTech"
"550789",2014-01-16 10:55:54,"104",36.04803,24.87957,1,0,"GASTech"
"551624",2014-01-13 13:44:05,"34",36.04803,24.87957,0,1,"GASTech"
"552459",2014-01-17 20:33:05,"1",36.04803,24.87957,0,1,"GASTech"
"553294",2014-01-07 12:09:01,"4",36.04803,24.87957,1,0,"GASTech"
"554129",2014-01-08 13:45:16,"22",36.04803,24.87957,0,1,"GASTech"
"554964",2014-01-13 13:13:15,"32",36.04803,24.87957,0,1,"GASTech"
"555799",2014-01-14 07:59:12,"17",36.04803,24.87957,0,1,"GASTech"
"556634",2014-01-06 17:24:01,"27",36.04803,24.87957,1,0,"GASTech"
"557469",2014-01-07 12:11:01,"3",36.04803,24.87957,1,0,"GASTech"
"558304",2014-01-13 17:50:01,"6",36.04803,24.87957,1,0,"GASTech"
"559139",2014-01-09 17:33:01,"15",36.04803,24.87957,1,0,"GASTech"
"559974",2014-01-10 08:15:09,"1",36.04803,24.87957,0,1,"GASTech"
"560809",2014-01-10 08:15:12,"15",36.04803,24.87957,0,1,"GASTech"
"561644",2014-01-14 17:30:01,"30",36.04803,24.87957,1,0,"GASTech"
"562479",2014-01-10 08:15:12,"30",36.04803,24.87957,0,1,"GASTech"
"563314",2014-01-06 12:27:01,"30",36.04803,24.87957,1,0,"GASTech"
"564149",2014-01-10 17:26:01,"21",36.04803,24.87957,1,0,"GASTech"
"564984",2014-01-16 11:53:01,"6",36.04803,24.87957,1,0,"GASTech"
"565819",2014-01-16 11:54:13,"107",36.04803,24.87957,0,1,"GASTech"
"566654",2014-01-16 11:57:01,"33",36.04803,24.87957,1,0,"GASTech"
"567489",2014-01-17 11:12:01,"21",36.04803,24.87957,1,0,"GASTech"
"568324",2014-01-14 08:06:11,"19",36.04803,24.87957,0,1,"GASTech"
"569159",2014-01-15 13:29:27,"33",36.04803,24.87957,0,1,"GASTech"
"569994",2014-01-15 17:17:01,"2",36.04803,24.87957,1,0,"GASTech"
"570829",2014-01-09 13:30:42,"16",36.04803,24.87957,0,1,"GASTech"
"571664",2014-01-10 07:57:12,"23",36.04803,24.87957,0,1,"GASTech"
"572499",2014-01-10 07:58:12,"21",36.04803,24.87957,0,1,"GASTech"
"573334",2014-01-10 17:31:01,"9",36.04803,24.87957,1,0,"GASTech"
"574169",2014-01-17 14:13:27,"9",36.04803,24.87957,0,1,"GASTech"
"575004",2014-01-16 12:05:01,"22",36.04803,24.87957,1,0,"GASTech"
"575839",2014-01-16 14:01:27,"18",36.04803,24.87957,0,1,"GASTech"
"576674",2014-01-10 12:40:49,"29",36.04803,24.87957,1,0,"GASTech"
"577509",2014-01-17 17:12:01,"23",36.04803,24.87957,1,0,"GASTech"
"578344",2014-01-17 17:12:01,"27",36.04803,24.87957,1,0,"GASTech"
"579179",2014-01-08 07:44:12,"16",36.04803,24.87957,0,1,"GASTech"
"580014",2014-01-13 13:42:17,"19",36.04803,24.87957,0,1,"GASTech"
"580849",2014-01-17 11:56:01,"16",36.04803,24.87957,1,0,"GASTech"
"581684",2014-01-15 08:01:12,"22",36.04803,24.87957,0,1,"GASTech"
"582519",2014-01-15 13:38:45,"104",36.04803,24.87957,1,0,"GASTech"
"583354",2014-01-09 17:26:01,"11",36.04803,24.87957,1,0,"GASTech"
"584189",2014-01-09 13:43:23,"15",36.04803,24.87957,0,1,"GASTech"
"585024",2014-01-17 13:48:26,"35",36.04803,24.87957,0,1,"GASTech"
"585859",2014-01-09 17:28:01,"17",36.04803,24.87957,1,0,"GASTech"
"586694",2014-01-13 13:46:17,"4",36.04803,24.87957,0,1,"GASTech"
"587529",2014-01-16 12:15:01,"5",36.04803,24.87957,1,0,"GASTech"
"588364",2014-01-15 17:35:01,"7",36.04803,24.87957,1,0,"GASTech"
"589199",2014-01-16 12:17:01,"14",36.04803,24.87957,1,0,"GASTech"
"590034",2014-01-10 08:11:11,"11",36.04803,24.87957,0,1,"GASTech"
"590869",2014-01-09 13:49:27,"33",36.04803,24.87957,0,1,"GASTech"
"591704",2014-01-07 12:38:15,"104",36.04803,24.87957,0,1,"GASTech"
"592539",2014-01-16 12:18:01,"32",36.04803,24.87957,1,0,"GASTech"
"593374",2014-01-13 17:17:28,"104",36.04803,24.87957,0,1,"GASTech"
"594209",2014-01-07 13:43:16,"6",36.04803,24.87957,0,1,"GASTech"
"595044",2014-01-17 17:29:01,"31",36.04803,24.87957,1,0,"GASTech"
"595879",2014-01-14 12:09:01,"4",36.04803,24.87957,1,0,"GASTech"
"596714",2014-01-13 13:52:23,"8",36.04803,24.87957,0,1,"GASTech"
"597549",2014-01-15 17:41:01,"6",36.04803,24.87957,1,0,"GASTech"
"598384",2014-01-06 13:34:27,"1",36.04803,24.87957,0,1,"GASTech"
"599219",2014-01-17 17:33:01,"26",36.04803,24.87957,1,0,"GASTech"
"600054",2014-01-08 07:54:12,"33",36.04803,24.87957,0,1,"GASTech"
"600889",2014-01-10 08:22:33,"25",36.04803,24.87957,0,1,"GASTech"
"601724",2014-01-13 13:57:23,"27",36.04803,24.87957,0,1,"GASTech"
"602559",2014-01-17 08:06:09,"31",36.04803,24.87957,0,1,"GASTech"
"603394",2014-01-10 13:42:01,"7",36.04803,24.87957,1,1,"GASTech"
"604229",2014-01-10 13:42:17,"5",36.04803,24.87957,0,1,"GASTech"
"605064",2014-01-16 07:58:09,"27",36.04803,24.87957,0,1,"GASTech"
"605899",2014-01-17 07:44:19,"4",36.04803,24.87957,0,1,"GASTech"
"606734",2014-01-17 07:44:19,"10",36.04803,24.87957,0,1,"GASTech"
"607569",2014-01-16 07:58:33,"6",36.04803,24.87957,0,1,"GASTech"
"608404",2014-01-15 17:48:01,"32",36.04803,24.87957,1,0,"GASTech"
"609239",2014-01-15 13:32:05,"23",36.04803,24.87957,0,1,"GASTech"
"610074",2014-01-07 13:32:17,"2",36.04803,24.87957,0,1,"GASTech"
"610909",2014-01-13 14:12:37,"101",36.04803,24.87957,1,0,"GASTech"
"611744",2014-01-15 13:37:27,"5",36.04803,24.87957,0,1,"GASTech"
"612579",2014-01-16 08:01:12,"34",36.04803,24.87957,0,1,"GASTech"
"613414",2014-01-09 14:15:23,"9",36.04803,24.87957,0,1,"GASTech"
"614249",2014-01-14 12:00:01,"2",36.04803,24.87957,1,0,"GASTech"
"615084",2014-01-16 08:02:09,"14",36.04803,24.87957,0,1,"GASTech"
"615919",2014-01-14 07:55:19,"10",36.04803,24.87957,0,1,"GASTech"
"616754",2014-01-08 12:08:01,"26",36.04803,24.87957,1,0,"GASTech"
"617589",2014-01-15 14:17:26,"24",36.04803,24.87957,0,1,"GASTech"
"618424",2014-01-14 17:42:01,"1",36.04803,24.87957,1,0,"GASTech"
"619259",2014-01-10 13:20:07,"7",36.04803,24.87957,0,1,"GASTech"
"620094",2014-01-09 17:29:01,"16",36.04803,24.87957,1,0,"GASTech"
"620929",2014-01-09 08:07:12,"30",36.04803,24.87957,0,1,"GASTech"
"621764",2014-01-07 14:14:05,"30",36.04803,24.87957,0,1,"GASTech"
"622599",2014-01-08 08:06:19,"7",36.04803,24.87957,0,1,"GASTech"
"623434",2014-01-07 17:53:01,"19",36.04803,24.87957,1,0,"GASTech"
"624269",2014-01-13 17:17:01,"7",36.04803,24.87957,1,0,"GASTech"
"625104",2014-01-09 13:12:22,"6",36.04803,24.87957,0,1,"GASTech"
"625939",2014-01-13 07:44:09,"8",36.04803,24.87957,0,1,"GASTech"
"626774",2014-01-07 17:27:01,"34",36.04803,24.87957,1,0,"GASTech"
"627609",2014-01-17 08:58:56,"9",36.04803,24.87957,1,1,"GASTech"
"628444",2014-01-10 11:59:26,"107",36.04803,24.87957,0,1,"GASTech"
"629279",2014-01-17 08:58:56,"107",36.04803,24.87957,1,0,"GASTech"
"630114",2014-01-16 17:45:01,"21",36.04803,24.87957,1,0,"GASTech"
"630949",2014-01-15 07:29:19,"10",36.04803,24.87957,0,1,"GASTech"
"631784",2014-01-09 16:33:05,"105",36.04803,24.87957,1,1,"GASTech"
"632619",2014-01-10 12:04:01,"34",36.04803,24.87957,1,0,"GASTech"
"633454",2014-01-13 17:26:01,"9",36.04803,24.87957,1,0,"GASTech"
"634289",2014-01-17 18:04:01,"4",36.04803,24.87957,1,0,"GASTech"
"635124",2014-01-13 17:27:01,"12",36.04803,24.87957,1,0,"GASTech"
"635959",2014-01-06 07:53:31,"32",36.04803,24.87957,0,1,"GASTech"
"636794",2014-01-15 13:58:27,"9",36.04803,24.87957,0,1,"GASTech"
"637629",2014-01-16 08:25:12,"13",36.04803,24.87957,0,1,"GASTech"
"638464",2014-01-14 12:17:01,"20",36.04803,24.87957,1,0,"GASTech"
"639299",2014-01-17 08:07:12,"34",36.04803,24.87957,0,1,"GASTech"
"640134",2014-01-13 17:29:01,"33",36.04803,24.87957,1,0,"GASTech"
"640969",2014-01-10 14:40:01,"30",36.04803,24.87957,1,1,"GASTech"
"641804",2014-01-16 13:33:03,"22",36.04803,24.87957,0,1,"GASTech"
"642639",2014-01-08 08:27:12,"24",36.04803,24.87957,0,1,"GASTech"
"643474",2014-01-17 08:08:33,"20",36.04803,24.87957,0,1,"GASTech"
"644309",2014-01-17 08:10:12,"23",36.04803,24.87957,0,1,"GASTech"
"645144",2014-01-10 12:14:01,"35",36.04803,24.87957,1,0,"GASTech"
"645979",2014-01-08 13:37:27,"6",36.04803,24.87957,0,1,"GASTech"
"646814",2014-01-15 12:03:01,"14",36.04803,24.87957,1,0,"GASTech"
"647649",2014-01-14 12:23:01,"30",36.04803,24.87957,1,0,"GASTech"
"648484",2014-01-16 13:37:42,"1",36.04803,24.87957,0,1,"GASTech"
"649319",2014-01-14 08:31:19,"24",36.04803,24.87957,0,1,"GASTech"
"650154",2014-01-10 12:17:01,"10",36.04803,24.87957,1,0,"GASTech"
"650989",2014-01-08 12:08:01,"34",36.04803,24.87957,1,0,"GASTech"
"651824",2014-01-14 17:11:01,"34",36.04803,24.87957,1,0,"GASTech"
"652659",2014-01-09 17:26:01,"25",36.04803,24.87957,1,0,"GASTech"
"653494",2014-01-17 08:14:09,"27",36.04803,24.87957,0,1,"GASTech"
"654329",2014-01-15 17:32:01,"27",36.04803,24.87957,1,0,"GASTech"
"655164",2014-01-17 12:05:01,"20",36.04803,24.87957,1,0,"GASTech"
"655999",2014-01-09 17:31:01,"26",36.04803,24.87957,1,0,"GASTech"
"656834",2014-01-16 13:47:16,"21",36.04803,24.87957,0,1,"GASTech"
"657669",2014-01-13 17:48:01,"13",36.04803,24.87957,1,0,"GASTech"
"658504",2014-01-17 12:13:01,"18",36.04803,24.87957,1,0,"GASTech"
"659339",2014-01-14 08:00:12,"15",36.04803,24.87957,0,1,"GASTech"
"660174",2014-01-16 11:15:01,"21",36.04803,24.87957,1,0,"GASTech"
"661009",2014-01-10 13:33:27,"34",36.04803,24.87957,0,1,"GASTech"
"661844",2014-01-08 12:14:01,"17",36.04803,24.87957,1,0,"GASTech"
"662679",2014-01-08 12:14:01,"27",36.04803,24.87957,1,0,"GASTech"
"663514",2014-01-16 17:22:01,"5",36.04803,24.87957,1,0,"GASTech"
"664349",2014-01-07 07:47:12,"34",36.04803,24.87957,0,1,"GASTech"
"665184",2014-01-13 13:51:17,"3",36.04803,24.87957,0,1,"GASTech"
"666019",2014-01-15 12:17:01,"9",36.04803,24.87957,1,0,"GASTech"
"666854",2014-01-17 14:05:17,"16",36.04803,24.87957,0,1,"GASTech"
"667689",2014-01-10 12:25:01,"27",36.04803,24.87957,1,0,"GASTech"
"668524",2014-01-17 14:06:23,"24",36.04803,24.87957,0,1,"GASTech"
"669359",2014-01-13 07:30:37,"101",36.04803,24.87957,1,0,"GASTech"
"670194",2014-01-10 13:40:23,"16",36.04803,24.87957,0,1,"GASTech"
"671029",2014-01-16 11:58:01,"26",36.04803,24.87957,1,0,"GASTech"
"671864",2014-01-13 13:35:17,"20",36.04803,24.87957,0,1,"GASTech"
"672699",2014-01-09 17:42:01,"21",36.04803,24.87957,1,0,"GASTech"
"673534",2014-01-15 07:55:31,"32",36.04803,24.87957,0,1,"GASTech"
"674369",2014-01-13 13:37:17,"33",36.04803,24.87957,0,1,"GASTech"
"675204",2014-01-13 14:02:41,"12",36.04803,24.87957,0,1,"GASTech"
"676039",2014-01-15 17:17:01,"30",36.04803,24.87957,1,0,"GASTech"
"676874",2014-01-14 08:21:09,"27",36.04803,24.87957,0,1,"GASTech"
"677709",2014-01-13 08:28:12,"30",36.04803,24.87957,0,1,"GASTech"
"678544",2014-01-07 12:25:01,"27",36.04803,24.87957,1,0,"GASTech"
"679379",2014-01-08 07:42:31,"32",36.04803,24.87957,0,1,"GASTech"
"680214",2014-01-06 08:00:33,"25",36.04803,24.87957,0,1,"GASTech"
"681049",2014-01-14 13:30:26,"1",36.04803,24.87957,0,1,"GASTech"
"681884",2014-01-15 07:59:33,"25",36.04803,24.87957,0,1,"GASTech"
"682719",2014-01-09 17:23:01,"9",36.04803,24.87957,1,0,"GASTech"
"683554",2014-01-17 11:56:01,"14",36.04803,24.87957,1,0,"GASTech"
"684389",2014-01-06 12:20:01,"23",36.04803,24.87957,1,0,"GASTech"
"685224",2014-01-09 11:16:01,"21",36.04803,24.87957,1,0,"GASTech"
"686059",2014-01-16 12:13:01,"3",36.04803,24.87957,1,0,"GASTech"
"686894",2014-01-13 13:43:27,"6",36.04803,24.87957,0,1,"GASTech"
"687729",2014-01-14 17:20:01,"9",36.04803,24.87957,1,0,"GASTech"
"688564",2014-01-15 14:32:26,"30",36.04803,24.87957,0,1,"GASTech"
"689399",2014-01-08 07:47:09,"26",36.04803,24.87957,0,1,"GASTech"
"690234",2014-01-15 17:34:01,"24",36.04803,24.87957,1,0,"GASTech"
"691069",2014-01-16 17:19:01,"34",36.04803,24.87957,1,0,"GASTech"
"691904",2014-01-08 13:01:01,"104",36.04803,24.87957,1,1,"GASTech"
"692739",2014-01-08 12:13:01,"5",36.04803,24.87957,1,0,"GASTech"
"693574",2014-01-07 08:04:09,"27",36.04803,24.87957,0,1,"GASTech"
"694409",2014-01-10 17:49:01,"32",36.04803,24.87957,1,0,"GASTech"
"695244",2014-01-07 18:13:01,"10",36.04803,24.87957,1,0,"GASTech"
"696079",2014-01-16 00:09:01,"1",36.04803,24.87957,1,0,"GASTech"
"696914",2014-01-17 13:25:42,"4",36.04803,24.87957,0,1,"GASTech"
"697749",2014-01-09 11:57:01,"34",36.04803,24.87957,1,0,"GASTech"
"698584",2014-01-15 13:52:27,"21",36.04803,24.87957,0,1,"GASTech"
"699419",2014-01-07 13:03:50,"107",36.04803,24.87957,1,0,"GASTech"
"700254",2014-01-13 13:53:05,"26",36.04803,24.87957,0,1,"GASTech"
"701089",2014-01-15 08:25:11,"3",36.04803,24.87957,0,1,"GASTech"
"701924",2014-01-06 08:19:12,"30",36.04803,24.87957,0,1,"GASTech"
"702759",2014-01-17 18:11:01,"10",36.04803,24.87957,1,0,"GASTech"
"703594",2014-01-15 13:55:42,"25",36.04803,24.87957,0,1,"GASTech"
"704429",2014-01-14 18:13:01,"10",36.04803,24.87957,1,0,"GASTech"
"705264",2014-01-17 17:36:01,"12",36.04803,24.87957,1,0,"GASTech"
"706099",2014-01-10 09:03:45,"2",36.04803,24.87957,1,1,"GASTech"
"706934",2014-01-07 13:21:42,"7",36.04803,24.87957,0,1,"GASTech"
"707769",2014-01-13 12:02:01,"33",36.04803,24.87957,1,0,"GASTech"
"708604",2014-01-09 12:32:01,"12",36.04803,24.87957,1,0,"GASTech"
"709439",2014-01-16 17:29:01,"3",36.04803,24.87957,1,0,"GASTech"
"710274",2014-01-17 12:24:01,"2",36.04803,24.87957,1,0,"GASTech"
"711109",2014-01-10 13:46:05,"8",36.04803,24.87957,0,1,"GASTech"
"711944",2014-01-09 07:44:12,"20",36.04803,24.87957,0,1,"GASTech"
"712779",2014-01-09 12:10:01,"11",36.04803,24.87957,1,0,"GASTech"
"713614",2014-01-07 13:33:16,"10",36.04803,24.87957,0,1,"GASTech"
"714449",2014-01-16 08:01:12,"20",36.04803,24.87957,0,1,"GASTech"
"715284",2014-01-13 12:09:01,"3",36.04803,24.87957,1,0,"GASTech"
"716119",2014-01-13 08:06:19,"7",36.04803,24.87957,0,1,"GASTech"
"716954",2014-01-16 12:18:01,"4",36.04803,24.87957,1,0,"GASTech"
"717789",2014-01-07 12:30:21,"29",36.04803,24.87957,1,0,"GASTech"
"718624",2014-01-09 08:06:09,"14",36.04803,24.87957,0,1,"GASTech"
"719459",2014-01-16 18:21:01,"4",36.04803,24.87957,1,0,"GASTech"
"720294",2014-01-16 12:11:01,"7",36.04803,24.87957,1,0,"GASTech"
"721129",2014-01-13 13:43:23,"21",36.04803,24.87957,0,1,"GASTech"
"721964",2014-01-15 11:52:01,"5",36.04803,24.87957,1,0,"GASTech"
"722799",2014-01-06 12:23:01,"21",36.04803,24.87957,1,0,"GASTech"
"723634",2014-01-16 17:39:01,"12",36.04803,24.87957,1,0,"GASTech"
"724469",2014-01-17 17:52:01,"1",36.04803,24.87957,1,0,"GASTech"
"725304",2014-01-16 07:25:19,"4",36.04803,24.87957,0,1,"GASTech"
"726139",2014-01-07 14:15:27,"27",36.04803,24.87957,0,1,"GASTech"
"726974",2014-01-14 12:15:01,"11",36.04803,24.87957,1,0,"GASTech"
"727809",2014-01-09 17:10:01,"27",36.04803,24.87957,1,0,"GASTech"
"728644",2014-01-09 11:53:01,"15",36.04803,24.87957,1,0,"GASTech"
"729479",2014-01-09 11:55:01,"6",36.04803,24.87957,1,0,"GASTech"
"730314",2014-01-17 17:29:01,"13",36.04803,24.87957,1,0,"GASTech"
"731149",2014-01-17 17:57:01,"3",36.04803,24.87957,1,0,"GASTech"
"731984",2014-01-17 12:15:01,"3",36.04803,24.87957,1,0,"GASTech"
"732819",2014-01-15 14:02:17,"3",36.04803,24.87957,0,1,"GASTech"
"733654",2014-01-08 13:25:27,"10",36.04803,24.87957,0,1,"GASTech"
"734489",2014-01-09 07:55:12,"34",36.04803,24.87957,0,1,"GASTech"
"735324",2014-01-17 13:27:16,"32",36.04803,24.87957,0,1,"GASTech"
"736159",2014-01-14 13:08:02,"101",36.04803,24.87957,0,1,"GASTech"
"736994",2014-01-10 08:19:11,"9",36.04803,24.87957,0,1,"GASTech"
"737829",2014-01-07 13:32:42,"16",36.04803,24.87957,0,1,"GASTech"
"738664",2014-01-09 12:01:01,"26",36.04803,24.87957,1,0,"GASTech"
"739499",2014-01-09 07:59:12,"16",36.04803,24.87957,0,1,"GASTech"
"740334",2014-01-14 15:49:06,"105",36.04803,24.87957,1,0,"GASTech"
"741169",2014-01-13 07:53:09,"21",36.04803,24.87957,0,1,"GASTech"
"742004",2014-01-10 09:03:45,"107",36.04803,24.87957,1,0,"GASTech"
"742839",2014-01-15 14:03:16,"15",36.04803,24.87957,0,1,"GASTech"
"743674",2014-01-16 12:12:01,"17",36.04803,24.87957,1,0,"GASTech"
"744509",2014-01-16 12:04:01,"34",36.04803,24.87957,1,0,"GASTech"
"745344",2014-01-07 13:57:26,"9",36.04803,24.87957,0,1,"GASTech"
"746179",2014-01-15 12:02:01,"32",36.04803,24.87957,1,0,"GASTech"
"747014",2014-01-08 17:52:01,"6",36.04803,24.87957,1,0,"GASTech"
"747849",2014-01-15 14:11:42,"18",36.04803,24.87957,0,1,"GASTech"
"748684",2014-01-16 08:08:11,"19",36.04803,24.87957,0,1,"GASTech"
"749519",2014-01-17 11:53:01,"19",36.04803,24.87957,1,0,"GASTech"
"750354",2014-01-10 07:49:33,"6",36.04803,24.87957,0,1,"GASTech"
"751189",2014-01-17 08:13:12,"21",36.04803,24.87957,0,1,"GASTech"
"752024",2014-01-08 17:37:01,"15",36.04803,24.87957,1,0,"GASTech"
"752859",2014-01-14 08:42:37,"101",36.04803,24.87957,1,0,"GASTech"
"753694",2014-01-16 14:11:27,"26",36.04803,24.87957,0,1,"GASTech"
"754529",2014-01-17 08:02:31,"5",36.04803,24.87957,0,1,"GASTech"
"755364",2014-01-15 13:17:26,"32",36.04803,24.87957,0,1,"GASTech"
"756199",2014-01-14 09:03:45,"107",36.04803,24.87957,1,0,"GASTech"
"757034",2014-01-14 17:24:01,"12",36.04803,24.87957,1,0,"GASTech"
"757869",2014-01-09 08:08:12,"24",36.04803,24.87957,0,1,"GASTech"
"758704",2014-01-14 17:49:01,"16",36.04803,24.87957,1,0,"GASTech"
"759539",2014-01-16 13:28:09,"4",36.04803,24.87957,0,1,"GASTech"
"760374",2014-01-07 14:14:23,"24",36.04803,24.87957,0,1,"GASTech"
"761209",2014-01-08 07:55:09,"14",36.04803,24.87957,0,1,"GASTech"
"762044",2014-01-15 17:37:01,"18",36.04803,24.87957,1,0,"GASTech"
"762879",2014-01-17 14:09:07,"33",36.04803,24.87957,0,1,"GASTech"
"763714",2014-01-14 07:43:11,"29",36.04803,24.87957,0,1,"GASTech"
"764549",2014-01-08 16:41:13,"105",36.04803,24.87957,0,1,"GASTech"
"765384",2014-01-15 13:31:42,"2",36.04803,24.87957,0,1,"GASTech"
"766219",2014-01-15 17:48:01,"1",36.04803,24.87957,1,0,"GASTech"
"767054",2014-01-13 12:18:01,"35",36.04803,24.87957,1,0,"GASTech"
"767889",2014-01-13 13:30:17,"22",36.04803,24.87957,0,1,"GASTech"
"768724",2014-01-15 17:06:16,"105",36.04803,24.87957,0,1,"GASTech"
"769559",2014-01-08 17:09:01,"27",36.04803,24.87957,1,0,"GASTech"
"770394",2014-01-17 17:12:01,"24",36.04803,24.87957,1,0,"GASTech"
"771229",2014-01-16 07:53:09,"12",36.04803,24.87957,0,1,"GASTech"
"772064",2014-01-14 13:45:05,"23",36.04803,24.87957,0,1,"GASTech"
"772899",2014-01-10 08:24:12,"24",36.04803,24.87957,0,1,"GASTech"
"773734",2014-01-14 13:39:07,"33",36.04803,24.87957,0,1,"GASTech"
"774569",2014-01-13 08:24:33,"25",36.04803,24.87957,0,1,"GASTech"
"775404",2014-01-16 08:31:11,"11",36.04803,24.87957,0,1,"GASTech"
